id,date,layer,total_cases,new_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date
33014,2021-04-03,cnig_municipios,440,0,10,13,1.4285714285714286,0.9285714285714286,18,2020-10-30
33037,2021-04-03,cnig_municipios,1615,7,68,85,9.714285714285714,6.071428571428571,41,2020-10-09
33064,2021-04-03,cnig_municipios,14,0,0,2,0.0,0.14285714285714285,3,2020-12-17
33029,2021-04-03,cnig_municipios,12,0,0,0,0.0,0.0,3,2021-03-01
33036,2021-04-03,cnig_municipios,481,1,22,39,3.142857142857143,2.7857142857142856,15,2021-01-16
33054,2021-04-03,cnig_municipios,44,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-11-10
33060,2021-04-03,cnig_municipios,811,2,30,48,4.285714285714286,3.4285714285714284,34,2020-11-05
33059,2021-04-03,cnig_municipios,210,0,1,1,0.14285714285714285,0.07142857142857142,17,2021-01-27
33018,2021-04-03,cnig_municipios,60,0,0,0,0.0,0.0,5,2021-02-09
33048,2021-04-03,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-10-31
33032,2021-04-03,cnig_municipios,842,3,16,26,2.2857142857142856,1.8571428571428572,30,2020-11-24
33072,2021-04-03,cnig_municipios,63,0,1,3,0.14285714285714285,0.21428571428571427,6,2020-10-09
33011,2021-04-03,cnig_municipios,448,0,5,8,0.7142857142857143,0.5714285714285714,16,2021-01-25
33075,2021-04-03,cnig_municipios,6,0,1,1,0.14285714285714285,0.07142857142857142,2,2021-01-30
33073,2021-04-03,cnig_municipios,237,0,0,0,0.0,0.0,8,2021-02-05
33040,2021-04-03,cnig_municipios,192,0,1,3,0.14285714285714285,0.21428571428571427,11,2020-11-13
33003,2021-04-03,cnig_municipios,19,0,0,2,0.0,0.14285714285714285,3,2020-12-30
33042,2021-04-03,cnig_municipios,214,1,4,5,0.5714285714285714,0.35714285714285715,9,2021-01-20
33016,2021-04-03,cnig_municipios,1268,0,8,12,1.1428571428571428,0.8571428571428571,33,2021-01-24
33050,2021-04-03,cnig_municipios,19,0,0,0,0.0,0.0,3,2020-09-30
33030,2021-04-03,cnig_municipios,60,0,0,0,0.0,0.0,5,2020-10-23
33069,2021-04-03,cnig_municipios,186,0,2,6,0.2857142857142857,0.42857142857142855,15,2020-11-21
33049,2021-04-03,cnig_municipios,293,0,2,2,0.2857142857142857,0.14285714285714285,14,2021-03-09
33052,2021-04-03,cnig_municipios,19,0,0,0,0.0,0.0,3,2021-02-11
33013,2021-04-03,cnig_municipios,3,0,0,0,0.0,0.0,1,2020-12-01
33017,2021-04-03,cnig_municipios,37,1,4,5,0.5714285714285714,0.35714285714285715,3,2020-08-01
33015,2021-04-03,cnig_municipios,36,0,0,0,0.0,0.0,4,2021-01-22
33035,2021-04-02,cnig_municipios,501,5,18,35,2.5714285714285716,2.5,11,2020-11-08
33001,2021-04-02,cnig_municipios,53,0,0,1,0.0,0.07142857142857142,5,2020-10-27
33002,2021-04-02,cnig_municipios,466,0,3,4,0.42857142857142855,0.2857142857142857,23,2021-01-28
33078,2021-04-02,cnig_municipios,8,0,0,0,0.0,0.0,3,2021-01-15
33058,2021-04-02,cnig_municipios,74,0,1,1,0.14285714285714285,0.07142857142857142,22,2020-10-15
33046,2021-04-02,cnig_municipios,15,0,0,0,0.0,0.0,5,2021-02-18
33020,2021-04-02,cnig_municipios,839,0,2,6,0.2857142857142857,0.42857142857142855,39,2021-01-24
33041,2021-04-02,cnig_municipios,148,0,2,6,0.2857142857142857,0.42857142857142855,5,2020-10-18
33021,2021-04-02,cnig_municipios,329,0,2,2,0.2857142857142857,0.14285714285714285,11,2021-01-29
33010,2021-04-02,cnig_municipios,70,1,3,3,0.42857142857142855,0.21428571428571427,4,2020-04-03
33038,2021-04-02,cnig_municipios,59,0,1,1,0.14285714285714285,0.07142857142857142,3,2021-01-27
33004,2021-04-02,cnig_municipios,4368,8,22,50,3.142857142857143,3.5714285714285716,99,2021-01-29
33012,2021-04-02,cnig_municipios,224,0,1,2,0.14285714285714285,0.14285714285714285,10,2021-03-05
33027,2021-04-02,cnig_municipios,12,0,0,0,0.0,0.0,3,2020-10-05
33047,2021-04-02,cnig_municipios,23,0,0,0,0.0,0.0,3,2020-12-22
33071,2021-04-02,cnig_municipios,18,0,0,0,0.0,0.0,4,2021-02-03
33007,2021-04-02,cnig_municipios,43,0,2,2,0.2857142857142857,0.14285714285714285,3,2020-09-14
33062,2021-04-02,cnig_municipios,13,0,0,0,0.0,0.0,2,2021-02-02
33063,2021-04-02,cnig_municipios,9,0,0,0,0.0,0.0,3,2021-01-27
33009,2021-04-02,cnig_municipios,20,0,0,1,0.0,0.07142857142857142,3,2020-10-09
33056,2021-04-02,cnig_municipios,153,0,1,2,0.14285714285714285,0.14285714285714285,12,2021-01-28
33057,2021-04-02,cnig_municipios,53,0,1,3,0.14285714285714285,0.21428571428571427,4,2021-01-11
33025,2021-04-02,cnig_municipios,477,1,3,10,0.42857142857142855,0.7142857142857143,12,2021-02-03
33065,2021-04-02,cnig_municipios,42,0,0,0,0.0,0.0,4,2021-01-28
33074,2021-04-02,cnig_municipios,70,0,6,7,0.8571428571428571,0.5,5,2021-02-02
33033,2021-04-02,cnig_municipios,759,1,7,11,1.0,0.7857142857142857,37,2020-11-24
33053,2021-04-02,cnig_municipios,83,0,0,0,0.0,0.0,21,2021-01-22
33044,2021-04-02,cnig_municipios,9880,50,220,409,31.428571428571427,29.214285714285715,156,2020-11-11
33061,2021-04-02,cnig_municipios,1,0,0,1,0.0,0.07142857142857142,1,2021-03-24
33019,2021-04-02,cnig_municipios,75,0,0,1,0.0,0.07142857142857142,3,2021-01-16
33006,2021-04-02,cnig_municipios,73,0,0,0,0.0,0.0,5,2021-02-16
33051,2021-04-02,cnig_municipios,319,1,3,6,0.42857142857142855,0.42857142857142855,22,2020-04-11
33031,2021-04-02,cnig_municipios,2251,12,65,140,9.285714285714286,10.0,74,2020-11-12
33022,2021-04-02,cnig_municipios,6,0,0,0,0.0,0.0,2,2020-11-16
33005,2021-04-02,cnig_municipios,41,0,0,2,0.0,0.14285714285714285,3,2021-02-19
33045,2021-04-02,cnig_municipios,217,0,6,14,0.8571428571428571,1.0,9,2021-01-20
33034,2021-04-02,cnig_municipios,341,0,3,4,0.42857142857142855,0.2857142857142857,8,2020-09-18
33055,2021-04-02,cnig_municipios,28,0,0,0,0.0,0.0,5,2021-01-18
33067,2021-04-02,cnig_municipios,43,0,1,1,0.14285714285714285,0.07142857142857142,6,2020-11-10
33008,2021-04-02,cnig_municipios,43,0,0,3,0.0,0.21428571428571427,4,2021-02-09
33043,2021-04-02,cnig_municipios,11,0,0,2,0.0,0.14285714285714285,2,2020-09-20
33039,2021-04-02,cnig_municipios,50,1,1,2,0.14285714285714285,0.14285714285714285,3,2020-11-06
33068,2021-04-02,cnig_municipios,16,0,0,0,0.0,0.0,2,2020-10-27
33077,2021-04-02,cnig_municipios,9,0,0,0,0.0,0.0,3,2021-01-09
33076,2021-04-02,cnig_municipios,516,2,6,8,0.8571428571428571,0.5714285714285714,35,2020-11-05
33026,2021-04-02,cnig_municipios,538,0,0,1,0.0,0.07142857142857142,41,2020-03-19
33066,2021-04-02,cnig_municipios,2277,5,61,147,8.714285714285714,10.5,61,2020-11-13
33024,2021-04-02,cnig_municipios,13686,31,221,428,31.571428571428573,30.571428571428573,368,2020-11-13
33023,2021-04-02,cnig_municipios,45,0,1,1,0.14285714285714285,0.07142857142857142,3,2021-01-20
33070,2021-04-02,cnig_municipios,64,0,1,1,0.14285714285714285,0.07142857142857142,4,2020-03-15
33028,2021-04-02,cnig_municipios,21,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-12-11
33014,2021-04-02,cnig_municipios,440,1,11,13,1.5714285714285714,0.9285714285714286,18,2020-10-30
33037,2021-04-02,cnig_municipios,1608,6,64,81,9.142857142857142,5.785714285714286,41,2020-10-09
33064,2021-04-02,cnig_municipios,14,0,0,2,0.0,0.14285714285714285,3,2020-12-17
33029,2021-04-02,cnig_municipios,12,0,0,0,0.0,0.0,3,2021-03-01
33036,2021-04-02,cnig_municipios,480,0,27,45,3.857142857142857,3.2142857142857144,15,2021-01-16
33054,2021-04-02,cnig_municipios,44,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-11-10
33060,2021-04-02,cnig_municipios,809,1,28,46,4.0,3.2857142857142856,34,2020-11-05
33059,2021-04-02,cnig_municipios,210,1,1,1,0.14285714285714285,0.07142857142857142,17,2021-01-27
33018,2021-04-02,cnig_municipios,60,0,0,0,0.0,0.0,5,2021-02-09
33048,2021-04-02,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-10-31
33032,2021-04-02,cnig_municipios,839,1,13,23,1.8571428571428572,1.6428571428571428,30,2020-11-24
33072,2021-04-02,cnig_municipios,63,0,1,3,0.14285714285714285,0.21428571428571427,6,2020-10-09
33011,2021-04-02,cnig_municipios,448,0,5,9,0.7142857142857143,0.6428571428571429,16,2021-01-25
33075,2021-04-02,cnig_municipios,6,0,1,1,0.14285714285714285,0.07142857142857142,2,2021-01-30
33073,2021-04-02,cnig_municipios,237,0,0,0,0.0,0.0,8,2021-02-05
33040,2021-04-02,cnig_municipios,192,0,1,3,0.14285714285714285,0.21428571428571427,11,2020-11-13
33003,2021-04-02,cnig_municipios,19,0,0,2,0.0,0.14285714285714285,3,2020-12-30
33042,2021-04-02,cnig_municipios,213,1,4,4,0.5714285714285714,0.2857142857142857,9,2021-01-20
33016,2021-04-02,cnig_municipios,1268,2,8,13,1.1428571428571428,0.9285714285714286,33,2021-01-24
33050,2021-04-02,cnig_municipios,19,0,0,1,0.0,0.07142857142857142,3,2020-09-30
33030,2021-04-02,cnig_municipios,60,0,0,0,0.0,0.0,5,2020-10-23
33069,2021-04-02,cnig_municipios,186,1,2,6,0.2857142857142857,0.42857142857142855,15,2020-11-21
33049,2021-04-02,cnig_municipios,293,2,2,2,0.2857142857142857,0.14285714285714285,14,2021-03-09
33052,2021-04-02,cnig_municipios,19,0,0,0,0.0,0.0,3,2021-02-11
33013,2021-04-02,cnig_municipios,3,0,0,0,0.0,0.0,1,2020-12-01
33017,2021-04-02,cnig_municipios,36,1,3,4,0.42857142857142855,0.2857142857142857,3,2020-08-01
33015,2021-04-02,cnig_municipios,36,0,0,0,0.0,0.0,4,2021-01-22
33035,2021-04-01,cnig_municipios,496,2,14,32,2.0,2.2857142857142856,11,2020-11-08
33001,2021-04-01,cnig_municipios,53,0,1,1,0.14285714285714285,0.07142857142857142,5,2020-10-27
33002,2021-04-01,cnig_municipios,466,0,3,4,0.42857142857142855,0.2857142857142857,23,2021-01-28
33078,2021-04-01,cnig_municipios,8,0,0,0,0.0,0.0,3,2021-01-15
33058,2021-04-01,cnig_municipios,74,0,1,1,0.14285714285714285,0.07142857142857142,22,2020-10-15
33046,2021-04-01,cnig_municipios,15,0,0,0,0.0,0.0,5,2021-02-18
33020,2021-04-01,cnig_municipios,839,2,2,6,0.2857142857142857,0.42857142857142855,39,2021-01-24
33041,2021-04-01,cnig_municipios,148,0,2,6,0.2857142857142857,0.42857142857142855,5,2020-10-18
33021,2021-04-01,cnig_municipios,329,2,2,2,0.2857142857142857,0.14285714285714285,11,2021-01-29
33010,2021-04-01,cnig_municipios,69,0,2,2,0.2857142857142857,0.14285714285714285,4,2020-04-03
33038,2021-04-01,cnig_municipios,59,0,1,1,0.14285714285714285,0.07142857142857142,3,2021-01-27
33004,2021-04-01,cnig_municipios,4360,5,22,48,3.142857142857143,3.4285714285714284,99,2021-01-29
33012,2021-04-01,cnig_municipios,224,0,1,2,0.14285714285714285,0.14285714285714285,10,2021-03-05
33027,2021-04-01,cnig_municipios,12,0,0,0,0.0,0.0,3,2020-10-05
33047,2021-04-01,cnig_municipios,23,0,0,0,0.0,0.0,3,2020-12-22
33071,2021-04-01,cnig_municipios,18,0,0,0,0.0,0.0,4,2021-02-03
33007,2021-04-01,cnig_municipios,43,0,2,2,0.2857142857142857,0.14285714285714285,3,2020-09-14
33062,2021-04-01,cnig_municipios,13,0,0,0,0.0,0.0,2,2021-02-02
33063,2021-04-01,cnig_municipios,9,0,0,0,0.0,0.0,3,2021-01-27
33009,2021-04-01,cnig_municipios,20,0,0,1,0.0,0.07142857142857142,3,2020-10-09
33056,2021-04-01,cnig_municipios,153,1,1,2,0.14285714285714285,0.14285714285714285,12,2021-01-28
33057,2021-04-01,cnig_municipios,53,0,1,3,0.14285714285714285,0.21428571428571427,4,2021-01-11
33025,2021-04-01,cnig_municipios,476,1,2,9,0.2857142857142857,0.6428571428571429,12,2021-02-03
33065,2021-04-01,cnig_municipios,42,0,0,0,0.0,0.0,4,2021-01-28
33074,2021-04-01,cnig_municipios,70,0,6,7,0.8571428571428571,0.5,5,2021-02-02
33033,2021-04-01,cnig_municipios,758,0,9,10,1.2857142857142858,0.7142857142857143,37,2020-11-24
33053,2021-04-01,cnig_municipios,83,0,0,0,0.0,0.0,21,2021-01-22
33044,2021-04-01,cnig_municipios,9830,16,197,405,28.142857142857142,28.928571428571427,156,2020-11-11
33061,2021-04-01,cnig_municipios,1,0,0,1,0.0,0.07142857142857142,1,2021-03-24
33019,2021-04-01,cnig_municipios,75,0,0,1,0.0,0.07142857142857142,3,2021-01-16
33006,2021-04-01,cnig_municipios,73,0,0,0,0.0,0.0,5,2021-02-16
33051,2021-04-01,cnig_municipios,318,0,2,5,0.2857142857142857,0.35714285714285715,22,2020-04-11
33031,2021-04-01,cnig_municipios,2239,2,61,144,8.714285714285714,10.285714285714286,74,2020-11-12
33022,2021-04-01,cnig_municipios,6,0,0,0,0.0,0.0,2,2020-11-16
33005,2021-04-01,cnig_municipios,41,0,0,2,0.0,0.14285714285714285,3,2021-02-19
33045,2021-04-01,cnig_municipios,217,0,6,15,0.8571428571428571,1.0714285714285714,9,2021-01-20
33034,2021-04-01,cnig_municipios,341,0,3,4,0.42857142857142855,0.2857142857142857,8,2020-09-18
33055,2021-04-01,cnig_municipios,28,0,0,0,0.0,0.0,5,2021-01-18
33067,2021-04-01,cnig_municipios,43,0,1,1,0.14285714285714285,0.07142857142857142,6,2020-11-10
33008,2021-04-01,cnig_municipios,43,0,0,3,0.0,0.21428571428571427,4,2021-02-09
33043,2021-04-01,cnig_municipios,11,0,0,2,0.0,0.14285714285714285,2,2020-09-20
33039,2021-04-01,cnig_municipios,49,0,0,2,0.0,0.14285714285714285,3,2020-11-06
33068,2021-04-01,cnig_municipios,16,0,0,0,0.0,0.0,2,2020-10-27
33077,2021-04-01,cnig_municipios,9,0,0,0,0.0,0.0,3,2021-01-09
33076,2021-04-01,cnig_municipios,514,0,5,9,0.7142857142857143,0.6428571428571429,35,2020-11-05
33026,2021-04-01,cnig_municipios,538,0,0,3,0.0,0.21428571428571427,41,2020-03-19
33066,2021-04-01,cnig_municipios,2272,7,65,153,9.285714285714286,10.928571428571429,61,2020-11-13
33024,2021-04-01,cnig_municipios,13655,35,236,422,33.714285714285715,30.142857142857142,368,2020-11-13
33023,2021-04-01,cnig_municipios,45,0,1,1,0.14285714285714285,0.07142857142857142,3,2021-01-20
33070,2021-04-01,cnig_municipios,64,0,1,1,0.14285714285714285,0.07142857142857142,4,2020-03-15
33028,2021-04-01,cnig_municipios,21,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-12-11
33014,2021-04-01,cnig_municipios,439,2,10,13,1.4285714285714286,0.9285714285714286,18,2020-10-30
33037,2021-04-01,cnig_municipios,1602,4,62,80,8.857142857142858,5.714285714285714,41,2020-10-09
33064,2021-04-01,cnig_municipios,14,0,0,2,0.0,0.14285714285714285,3,2020-12-17
33029,2021-04-01,cnig_municipios,12,0,0,0,0.0,0.0,3,2021-03-01
33036,2021-04-01,cnig_municipios,480,11,28,47,4.0,3.357142857142857,15,2021-01-16
33054,2021-04-01,cnig_municipios,44,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-11-10
33060,2021-04-01,cnig_municipios,808,2,27,48,3.857142857142857,3.4285714285714284,34,2020-11-05
33059,2021-04-01,cnig_municipios,209,0,0,0,0.0,0.0,17,2021-01-27
33018,2021-04-01,cnig_municipios,60,0,0,0,0.0,0.0,5,2021-02-09
33048,2021-04-01,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-10-31
33032,2021-04-01,cnig_municipios,838,2,13,25,1.8571428571428572,1.7857142857142858,30,2020-11-24
33072,2021-04-01,cnig_municipios,63,1,2,3,0.2857142857142857,0.21428571428571427,6,2020-10-09
33011,2021-04-01,cnig_municipios,448,0,5,14,0.7142857142857143,1.0,16,2021-01-25
33075,2021-04-01,cnig_municipios,6,0,1,1,0.14285714285714285,0.07142857142857142,2,2021-01-30
33073,2021-04-01,cnig_municipios,237,0,0,0,0.0,0.0,8,2021-02-05
33040,2021-04-01,cnig_municipios,192,0,1,5,0.14285714285714285,0.35714285714285715,11,2020-11-13
33003,2021-04-01,cnig_municipios,19,0,0,2,0.0,0.14285714285714285,3,2020-12-30
33042,2021-04-01,cnig_municipios,212,0,3,3,0.42857142857142855,0.21428571428571427,9,2021-01-20
33016,2021-04-01,cnig_municipios,1266,0,6,15,0.8571428571428571,1.0714285714285714,33,2021-01-24
33050,2021-04-01,cnig_municipios,19,0,0,1,0.0,0.07142857142857142,3,2020-09-30
33030,2021-04-01,cnig_municipios,60,0,0,0,0.0,0.0,5,2020-10-23
33069,2021-04-01,cnig_municipios,185,1,1,5,0.14285714285714285,0.35714285714285715,15,2020-11-21
33049,2021-04-01,cnig_municipios,291,0,0,1,0.0,0.07142857142857142,14,2021-03-09
33052,2021-04-01,cnig_municipios,19,0,0,0,0.0,0.0,3,2021-02-11
33013,2021-04-01,cnig_municipios,3,0,0,0,0.0,0.0,1,2020-12-01
33017,2021-04-01,cnig_municipios,35,0,2,3,0.2857142857142857,0.21428571428571427,3,2020-08-01
33015,2021-04-01,cnig_municipios,36,0,0,1,0.0,0.07142857142857142,4,2021-01-22
33035,2021-03-31,cnig_municipios,494,4,16,32,2.2857142857142856,2.2857142857142856,11,2020-11-08
33001,2021-03-31,cnig_municipios,53,0,1,1,0.14285714285714285,0.07142857142857142,5,2020-10-27
33002,2021-03-31,cnig_municipios,466,0,3,4,0.42857142857142855,0.2857142857142857,23,2021-01-28
33078,2021-03-31,cnig_municipios,8,0,0,0,0.0,0.0,3,2021-01-15
33058,2021-03-31,cnig_municipios,74,0,1,1,0.14285714285714285,0.07142857142857142,22,2020-10-15
33046,2021-03-31,cnig_municipios,15,0,0,0,0.0,0.0,5,2021-02-18
33020,2021-03-31,cnig_municipios,837,0,1,4,0.14285714285714285,0.2857142857142857,39,2021-01-24
33041,2021-03-31,cnig_municipios,148,1,3,7,0.42857142857142855,0.5,5,2020-10-18
33021,2021-03-31,cnig_municipios,327,0,0,0,0.0,0.0,11,2021-01-29
33010,2021-03-31,cnig_municipios,69,0,2,2,0.2857142857142857,0.14285714285714285,4,2020-04-03
33038,2021-03-31,cnig_municipios,59,0,1,1,0.14285714285714285,0.07142857142857142,3,2021-01-27
33004,2021-03-31,cnig_municipios,4355,1,20,50,2.857142857142857,3.5714285714285716,99,2021-01-29
33012,2021-03-31,cnig_municipios,224,0,1,2,0.14285714285714285,0.14285714285714285,10,2021-03-05
33027,2021-03-31,cnig_municipios,12,0,0,0,0.0,0.0,3,2020-10-05
33047,2021-03-31,cnig_municipios,23,0,0,0,0.0,0.0,3,2020-12-22
33071,2021-03-31,cnig_municipios,18,0,0,0,0.0,0.0,4,2021-02-03
33007,2021-03-31,cnig_municipios,43,2,2,2,0.2857142857142857,0.14285714285714285,3,2020-09-14
33062,2021-03-31,cnig_municipios,13,0,0,0,0.0,0.0,2,2021-02-02
33063,2021-03-31,cnig_municipios,9,0,0,0,0.0,0.0,3,2021-01-27
33009,2021-03-31,cnig_municipios,20,0,0,1,0.0,0.07142857142857142,3,2020-10-09
33056,2021-03-31,cnig_municipios,152,0,0,1,0.0,0.07142857142857142,12,2021-01-28
33057,2021-03-31,cnig_municipios,53,0,1,3,0.14285714285714285,0.21428571428571427,4,2021-01-11
33025,2021-03-31,cnig_municipios,475,0,4,8,0.5714285714285714,0.5714285714285714,12,2021-02-03
33065,2021-03-31,cnig_municipios,42,0,0,0,0.0,0.0,4,2021-01-28
33074,2021-03-31,cnig_municipios,70,0,7,7,1.0,0.5,5,2021-02-02
33033,2021-03-31,cnig_municipios,758,1,9,10,1.2857142857142858,0.7142857142857143,37,2020-11-24
33053,2021-03-31,cnig_municipios,83,0,0,0,0.0,0.0,21,2021-01-22
33044,2021-03-31,cnig_municipios,9814,39,223,431,31.857142857142858,30.785714285714285,156,2020-11-11
33061,2021-03-31,cnig_municipios,1,0,0,1,0.0,0.07142857142857142,1,2021-03-24
33019,2021-03-31,cnig_municipios,75,0,0,1,0.0,0.07142857142857142,3,2021-01-16
33006,2021-03-31,cnig_municipios,73,0,0,0,0.0,0.0,5,2021-02-16
33051,2021-03-31,cnig_municipios,318,1,4,5,0.5714285714285714,0.35714285714285715,22,2020-04-11
33031,2021-03-31,cnig_municipios,2237,18,78,159,11.142857142857142,11.357142857142858,74,2020-11-12
33022,2021-03-31,cnig_municipios,6,0,0,0,0.0,0.0,2,2020-11-16
33005,2021-03-31,cnig_municipios,41,0,0,2,0.0,0.14285714285714285,3,2021-02-19
33045,2021-03-31,cnig_municipios,217,1,9,15,1.2857142857142858,1.0714285714285714,9,2021-01-20
33034,2021-03-31,cnig_municipios,341,1,3,5,0.42857142857142855,0.35714285714285715,8,2020-09-18
33055,2021-03-31,cnig_municipios,28,0,0,0,0.0,0.0,5,2021-01-18
33067,2021-03-31,cnig_municipios,43,1,1,1,0.14285714285714285,0.07142857142857142,6,2020-11-10
33008,2021-03-31,cnig_municipios,43,0,0,4,0.0,0.2857142857142857,4,2021-02-09
33043,2021-03-31,cnig_municipios,11,0,0,2,0.0,0.14285714285714285,2,2020-09-20
33039,2021-03-31,cnig_municipios,49,0,0,2,0.0,0.14285714285714285,3,2020-11-06
33068,2021-03-31,cnig_municipios,16,0,0,0,0.0,0.0,2,2020-10-27
33077,2021-03-31,cnig_municipios,9,0,0,0,0.0,0.0,3,2021-01-09
33076,2021-03-31,cnig_municipios,514,0,5,9,0.7142857142857143,0.6428571428571429,35,2020-11-05
33026,2021-03-31,cnig_municipios,538,0,1,3,0.14285714285714285,0.21428571428571427,41,2020-03-19
33066,2021-03-31,cnig_municipios,2265,11,72,168,10.285714285714286,12.0,61,2020-11-13
33024,2021-03-31,cnig_municipios,13620,27,248,407,35.42857142857143,29.071428571428573,368,2020-11-13
33023,2021-03-31,cnig_municipios,45,0,1,1,0.14285714285714285,0.07142857142857142,3,2021-01-20
33070,2021-03-31,cnig_municipios,64,0,1,1,0.14285714285714285,0.07142857142857142,4,2020-03-15
33028,2021-03-31,cnig_municipios,21,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-12-11
33014,2021-03-31,cnig_municipios,437,3,8,12,1.1428571428571428,0.8571428571428571,18,2020-10-30
33037,2021-03-31,cnig_municipios,1598,11,63,76,9.0,5.428571428571429,41,2020-10-09
33064,2021-03-31,cnig_municipios,14,0,0,2,0.0,0.14285714285714285,3,2020-12-17
33029,2021-03-31,cnig_municipios,12,0,0,0,0.0,0.0,3,2021-03-01
33036,2021-03-31,cnig_municipios,469,0,19,37,2.7142857142857144,2.642857142857143,15,2021-01-16
33054,2021-03-31,cnig_municipios,44,0,1,2,0.14285714285714285,0.14285714285714285,3,2020-11-10
33060,2021-03-31,cnig_municipios,806,7,35,50,5.0,3.5714285714285716,34,2020-11-05
33059,2021-03-31,cnig_municipios,209,0,0,0,0.0,0.0,17,2021-01-27
33018,2021-03-31,cnig_municipios,60,0,0,0,0.0,0.0,5,2021-02-09
33048,2021-03-31,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-10-31
33032,2021-03-31,cnig_municipios,836,4,14,27,2.0,1.9285714285714286,30,2020-11-24
33072,2021-03-31,cnig_municipios,62,0,2,2,0.2857142857142857,0.14285714285714285,6,2020-10-09
33011,2021-03-31,cnig_municipios,448,2,6,14,0.8571428571428571,1.0,16,2021-01-25
33075,2021-03-31,cnig_municipios,6,0,1,1,0.14285714285714285,0.07142857142857142,2,2021-01-30
33073,2021-03-31,cnig_municipios,237,0,0,0,0.0,0.0,8,2021-02-05
33040,2021-03-31,cnig_municipios,192,0,1,8,0.14285714285714285,0.5714285714285714,11,2020-11-13
33003,2021-03-31,cnig_municipios,19,0,0,2,0.0,0.14285714285714285,3,2020-12-30
33042,2021-03-31,cnig_municipios,212,1,3,4,0.42857142857142855,0.2857142857142857,9,2021-01-20
33016,2021-03-31,cnig_municipios,1266,1,7,16,1.0,1.1428571428571428,33,2021-01-24
33050,2021-03-31,cnig_municipios,19,0,0,1,0.0,0.07142857142857142,3,2020-09-30
33030,2021-03-31,cnig_municipios,60,0,0,0,0.0,0.0,5,2020-10-23
33069,2021-03-31,cnig_municipios,184,0,0,4,0.0,0.2857142857142857,15,2020-11-21
33049,2021-03-31,cnig_municipios,291,0,0,2,0.0,0.14285714285714285,14,2021-03-09
33052,2021-03-31,cnig_municipios,19,0,0,0,0.0,0.0,3,2021-02-11
33013,2021-03-31,cnig_municipios,3,0,0,0,0.0,0.0,1,2020-12-01
33017,2021-03-31,cnig_municipios,35,0,2,4,0.2857142857142857,0.2857142857142857,3,2020-08-01
33015,2021-03-31,cnig_municipios,36,0,0,1,0.0,0.07142857142857142,4,2021-01-22
33035,2021-03-30,cnig_municipios,490,2,12,31,1.7142857142857142,2.2142857142857144,11,2020-11-08
