id,date,layer,new_cases,total_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date,population,active_cases_14_by_100k,active_cases_7_by_100k,new_cases_by_100k,total_cases_by_100k
14,2020-08-21,cnig_ccaa,287,5782,1456,2402,208.0,171.57142857142858,287,2020-08-21,1470037.326257965,0.0016339721156022485,0.0009904510409312547,0.00019523313787587232,0.0039332334606212325
01,2020-08-21,cnig_ccaa,914,27505,5296,8948,756.5714285714286,639.1428571428571,914,2020-08-21,8808415.612074256,0.001015846707747805,0.0006012432011882404,0.00010376440443467744,0.003122581995597159
04,2020-08-21,cnig_ccaa,272,8068,2188,4090,312.57142857142856,292.14285714285717,390,2020-08-17,1243858.3530924183,0.0032881557532910776,0.0017590427355014373,0.0002186744168447856,0.006486269099646068
05,2020-08-21,cnig_ccaa,247,5554,1502,2482,214.57142857142858,177.28571428571428,247,2020-08-21,2093081.2108387083,0.001185811609768094,0.0007176023520836733,0.00011800784351842031,0.0026535043032441556
13,2020-08-21,cnig_ccaa,3767,118235,15872,27335,2267.4285714285716,1952.5,3767,2020-08-21,5111892.716327109,0.005347334444772967,0.003104916491949389,0.0007369090489650547,0.023129397771272427
16,2020-08-21,cnig_ccaa,415,28253,4036,7387,576.5714285714286,527.6428571428571,705,2020-08-17,1851234.5553596164,0.003990310130401071,0.0021801667370107925,0.00022417472642702647,0.015261707339139226
08,2020-08-21,cnig_ccaa,410,24679,2075,3475,296.42857142857144,248.21428571428572,848,2020-03-20,2221725.764343948,0.0015640994292678287,0.0009339586520088474,0.00018454122762584456,0.011108031601410287
17,2020-08-21,cnig_ccaa,71,5096,501,829,71.57142857142857,59.214285714285715,190,2020-03-20,337964.0503771536,0.002452923614434349,0.0014824061891816752,0.0002100815158321336,0.01507852682648666
03,2020-08-21,cnig_ccaa,30,3077,198,374,28.285714285714285,26.714285714285715,105,2020-03-16,1126877.0388368513,0.00033189069180612486,0.0001757068368385367,2.662224800583889e-05,0.0027305552371322092
10,2020-08-20,cnig_ccaa,611,23460,3681,6421,525.8571428571429,458.64285714285717,611,2020-08-20,5268686.146657225,0.0012187099062778437,0.0006986561540272142,0.00011596819073910023,0.0044527230028466305
06,2020-08-20,cnig_ccaa,73,3530,448,780,64.0,55.714285714285715,178,2020-03-19,764821.7704875797,0.0010198454464793072,0.0005857573846445251,9.544707383716594e-05,0.004615454392399941
09,2020-08-20,cnig_ccaa,1259,104921,7388,13971,1055.4285714285713,997.9285714285714,2065,2020-03-20,7174421.052465933,0.0019473348299230363,0.001029769502789449,0.000175484543044385,0.014624315917998346
02,2020-08-20,cnig_ccaa,312,24106,2463,5624,351.85714285714283,401.7142857142857,836,2020-08-01,1307464.9451355191,0.004301453756694847,0.0018837981157075758,0.00023862972476685492,0.018437205593685273
12,2020-08-20,cnig_ccaa,219,12718,1409,2312,201.28571428571428,165.14285714285714,465,2020-03-20,2869458.7796526924,0.0008057268556685227,0.0004910333648948739,7.632101271254605e-05,0.0044321947017267604
19,2020-08-20,cnig_ccaa,9,268,56,102,8.0,7.285714285714286,14,2020-08-10,76325.56878219769,0.0013363804767844805,0.0007336990852934402,0.00011791592442216003,0.003511274193904321
15,2020-08-20,cnig_ccaa,104,8983,700,1428,100.0,102.0,231,2020-03-20,613225.6781780473,0.002328669608622271,0.0011415047101089562,0.00016959498550190208,0.014648766872726792
07,2020-08-20,cnig_ccaa,510,27361,2639,4484,377.0,320.2857142857143,847,2020-03-20,2675024.7916891454,0.0016762461469258297,0.0009865329129654917,0.00019065243865570318,0.010228316419722931
11,2020-08-20,cnig_ccaa,80,4607,426,699,60.857142857142854,49.92857142857143,210,2020-03-23,1185244.759774327,0.000589751605510655,0.0003594194334013434,6.74966072115199e-05,0.0038869608677934014
18,2020-08-20,cnig_ccaa,4,231,44,60,6.285714285714286,4.285714285714286,15,2020-08-17,72451.54060977804,0.0008281397399560944,0.0006073024759678026,5.520931599707296e-05,0.0031883379988309635
14,2020-08-20,cnig_ccaa,238,5495,1348,2224,192.57142857142858,158.85714285714286,238,2020-08-20,1466949.6651360593,0.001516071105134834,0.0009189136014935954,0.00016224142222216297,0.0037458681307175868
01,2020-08-20,cnig_ccaa,849,26591,5110,8491,730.0,606.5,849,2020-08-20,8808400.047585241,0.000963966208860796,0.0005801280564454914,9.638526808654055e-05,0.0030188229254289748
04,2020-08-20,cnig_ccaa,314,7796,2246,4016,320.85714285714283,286.85714285714283,390,2020-08-17,1245358.8870794314,0.003224773229360551,0.0018034961835517425,0.00025213615388924626,0.006260042852613261
05,2020-08-20,cnig_ccaa,228,5307,1451,2305,207.28571428571428,164.64285714285714,242,2020-08-17,2091557.9423509813,0.0011020493161232256,0.0006937412397808245,0.00010900965035839282,0.0025373430458420646
13,2020-08-20,cnig_ccaa,2576,114468,14351,24981,2050.1428571428573,1784.357142857143,3215,2020-03-20,5125471.365887908,0.004873893192781973,0.002799937600961295,0.000502587921404522,0.022333165445393176
16,2020-08-20,cnig_ccaa,483,27838,3948,7277,564.0,519.7857142857143,705,2020-08-17,1845367.3784940555,0.003943388229794397,0.0021394113963485333,0.0002617365006171078,0.015085343072834467
08,2020-08-20,cnig_ccaa,358,24269,1893,3189,270.42857142857144,227.78571428571428,848,2020-03-20,2222015.6074862196,0.0014351834385212695,0.0008519292095079219,0.00016111497992806975,0.010922065496855655
17,2020-08-20,cnig_ccaa,79,5025,490,779,70.0,55.642857142857146,190,2020-03-20,337572.33408173156,0.0023076535644398865,0.0014515407529852944,0.00023402391731803726,0.01488569853826756
03,2020-08-20,cnig_ccaa,33,3047,190,372,27.142857142857142,26.571428571428573,105,2020-03-16,1128634.958828474,0.0003296016990171357,0.00016834495379907467,2.9238860396681392e-05,0.002699721443293582
10,2020-08-19,cnig_ccaa,592,22849,3521,6134,503.0,438.14285714285717,592,2020-03-16,5255208.196041689,0.0011672230235559898,0.0006700019996642713,0.0001126501516050124,0.0043478772196333245
06,2020-08-19,cnig_ccaa,58,3457,424,749,60.57142857142857,53.5,178,2020-03-19,760481.7957398773,0.0009849019453138828,0.0005575412881349617,7.626744035808438e-05,0.004545802436515478
09,2020-08-19,cnig_ccaa,1099,103662,7152,13665,1021.7142857142857,976.0714285714286,2065,2020-03-20,7163146.822708178,0.0019076811264959748,0.0009984438651078824,0.00015342419012214244,0.01447157269921886
02,2020-08-19,cnig_ccaa,319,23794,2543,5836,363.2857142857143,416.85714285714283,836,2020-08-01,1310783.8716818711,0.0044522976869648305,0.001940060489710686,0.00024336582627515095,0.018152496772385396
12,2020-08-19,cnig_ccaa,236,12499,1312,2161,187.42857142857142,154.35714285714286,465,2020-03-20,2868726.4409879614,0.0007532959466346929,0.00045734580378746747,8.226647080323348e-05,0.004356985671905149
19,2020-08-19,cnig_ccaa,7,259,48,96,6.857142857142857,6.857142857142857,14,2020-08-10,76290.1184444283,0.0012583543184551337,0.0006291771592275669,9.17550023873535e-05,0.0033949350883320795
15,2020-08-19,cnig_ccaa,112,8879,685,1411,97.85714285714286,100.78571428571429,231,2020-03-20,613262.1461974153,0.0023008105240948378,0.0011169774691743187,0.00018262989277010759,0.014478310874158797
07,2020-08-19,cnig_ccaa,407,26851,2452,4150,350.2857142857143,296.42857142857144,847,2020-03-20,2680459.8506858363,0.0015482418059491396,0.0009147684116113952,0.00015183961807742162,0.010017311019648275
11,2020-08-19,cnig_ccaa,97,4527,411,649,58.714285714285715,46.357142857142854,210,2020-03-23,1189335.9276190791,0.0005456826662078789,0.00034557099508696185,8.155811806188637e-05,0.0038063257780016455
18,2020-08-19,cnig_ccaa,0,227,44,57,6.285714285714286,4.071428571428571,15,2020-08-17,72540.1775070971,0.000785771443617205,0.0006065604126167898,0.0,0.0031293003105457113
14,2020-08-19,cnig_ccaa,206,5257,1304,2047,186.28571428571428,146.21428571428572,222,2020-08-17,1472688.1595564075,0.0013899751870189428,0.0008854556149842215,0.00013988025819536013,0.00356966270550004
01,2020-08-19,cnig_ccaa,751,25742,4898,8015,699.7142857142857,572.5,818,2020-08-18,8813101.051800327,0.0009094415181319982,0.0005557635128896478,8.521404617805747e-05,0.0029208787972244414
04,2020-08-19,cnig_ccaa,312,7482,2247,3875,321.0,276.7857142857143,390,2020-08-17,1245089.8057769258,0.0031122253045691205,0.0018046890991914358,0.00025058433420014595,0.006009205091299655
05,2020-08-19,cnig_ccaa,193,5079,1371,2154,195.85714285714286,153.85714285714286,242,2020-08-17,2089647.8496910846,0.0010307956913976814,0.0006560914080344575,9.236005962848308e-05,0.0024305530717775416
13,2020-08-19,cnig_ccaa,2860,111892,13491,23524,1927.2857142857142,1680.2857142857142,3215,2020-03-20,5135418.369059158,0.004580736818198076,0.0026270498390711717,0.000556916651081725,0.021788292980012718
16,2020-08-19,cnig_ccaa,690,27355,3882,7178,554.5714285714286,512.7142857142857,705,2020-08-17,1848118.7945306443,0.003883949463228609,0.0021005143238023768,0.0003733526232415353,0.014801537693872751
08,2020-08-19,cnig_ccaa,322,23911,1806,2959,258.0,211.35714285714286,848,2020-03-20,2221158.286850174,0.0013321878127813033,0.0008130892835022082,0.0001449694071360526,0.010765104018727186
17,2020-08-19,cnig_ccaa,88,4946,469,716,67.0,51.142857142857146,190,2020-03-20,337417.95135880855,0.002121997354072633,0.0013899675405866826,0.000260804144075966,0.014658378370451454
03,2020-08-19,cnig_ccaa,29,3014,174,378,24.857142857142858,27.0,105,2020-03-16,1124845.9275731754,0.0003360460226010906,0.00015468785167351787,2.578130861225298e-05,0.002679478074390706
10,2020-08-18,cnig_ccaa,582,22257,3393,5911,484.7142857142857,422.2142857142857,592,2020-03-16,5249143.766088994,0.001126088418112453,0.0006463911356209699,0.00011087522573869865,0.0042401201018319856
06,2020-08-18,cnig_ccaa,78,3399,418,721,59.714285714285715,51.5,178,2020-03-19,753463.5376631642,0.0009569142552487031,0.000554771371281495,0.00010352193052621199,0.004511167203315315
09,2020-08-18,cnig_ccaa,1207,102563,7117,13579,1016.7142857142857,969.9285714285714,2065,2020-03-20,7165122.248210496,0.0018951525919032829,0.0009932838203531677,0.00016845490672562504,0.01431420099295798
02,2020-08-18,cnig_ccaa,367,23475,2646,5954,378.0,425.2857142857143,836,2020-08-01,1309991.7583258208,0.004545066762564412,0.0020198600358994684,0.00028015443430654,0.017919960069062744
12,2020-08-18,cnig_ccaa,255,12263,1217,1998,173.85714285714286,142.71428571428572,465,2020-03-20,2873284.5905573494,0.0006953714249420853,0.00042355706914640526,8.874860528540127e-05,0.004267937829862258
19,2020-08-18,cnig_ccaa,8,252,50,90,7.142857142857143,6.428571428571429,14,2020-08-10,75978.2311962711,0.0011845498188488635,0.0006580832326938131,0.00010529331723101009,0.003316739492776818
15,2020-08-18,cnig_ccaa,103,8767,666,1381,95.14285714285714,98.64285714285714,231,2020-03-20,611345.507973975,0.002258951741670095,0.0010894003330574101,0.00016848083228965954,0.014340499579450923
07,2020-08-18,cnig_ccaa,402,26444,2356,3974,336.57142857142856,283.85714285714283,847,2020-03-20,2679912.844838479,0.0014828840451486835,0.0008791330675315296,0.00015000487824604197,0.009867485075468491
11,2020-08-18,cnig_ccaa,78,4430,386,586,55.142857142857146,41.857142857142854,210,2020-03-23,1188916.5817910512,0.0004928857154277523,0.0003246653347356866,6.56059484699056e-05,0.0037260814323292536
18,2020-08-18,cnig_ccaa,7,227,46,57,6.571428571428571,4.071428571428571,15,2020-08-17,72530.72823752581,0.0007858738135557482,0.0006342139547993757,9.651081920860066e-05,0.00312970799433605
14,2020-08-18,cnig_ccaa,192,5051,1240,1906,177.14285714285714,136.14285714285714,222,2020-08-17,1471595.883215471,0.001295192533316515,0.0008426226344766414,0.00013047060146735093,0.0034323281667270286
01,2020-08-18,cnig_ccaa,818,24991,4739,7630,677.0,545.0,818,2020-08-18,8806295.651003618,0.0008664256007723792,0.000538137735525597,9.288809193077408e-05,0.0028378561191222187
04,2020-08-18,cnig_ccaa,342,7170,2228,3732,318.2857142857143,266.57142857142856,390,2020-08-17,1242671.561293209,0.003003207055061456,0.0017929113930002477,0.00027521350826125883,0.0057698270591614795
05,2020-08-18,cnig_ccaa,233,4886,1361,2030,194.42857142857142,145.0,242,2020-08-17,2091028.3684056273,0.0009708141843851883,0.0006508759137676065,0.00011142842608953146,0.002336649312761591
13,2020-08-18,cnig_ccaa,2720,109032,12409,21797,1772.7142857142858,1556.9285714285713,3215,2020-03-20,5151496.06196268,0.004231198032149036,0.0024088148085028853,0.0005280019565740871,0.021165113723965394
16,2020-08-18,cnig_ccaa,607,26665,3798,6895,542.5714285714286,492.5,705,2020-08-17,1851901.1397848674,0.0037232009052065177,0.002050865415224707,0.00032777127620889867,0.014398716771186627
08,2020-08-18,cnig_ccaa,309,23589,1707,2746,243.85714285714286,196.14285714285714,848,2020-03-20,2225300.181260859,0.001233990822058043,0.0007670875212137945,0.00013885767079968513,0.010600367626193439
17,2020-08-18,cnig_ccaa,82,4858,436,655,62.285714285714285,46.785714285714285,190,2020-03-20,336289.2900105138,0.001947727802986298,0.001296502781835154,0.0002438376791524831,0.01444589567466784
03,2020-08-18,cnig_ccaa,31,2985,171,387,24.428571428571427,27.642857142857142,105,2020-03-16,1118959.0347834735,0.00034585716542776494,0.0001528206079797101,2.7704320744859726e-05,0.002667657981400203
10,2020-08-17,cnig_ccaa,589,21675,3242,5694,463.14285714285717,406.7142857142857,592,2020-03-16,5249328.166298129,0.001084710237122679,0.0006176028431246443,0.00011220483485515593,0.004129099822556035
06,2020-08-17,cnig_ccaa,59,3321,415,693,59.285714285714285,49.5,178,2020-03-19,749009.3424792303,0.0009252221043146957,0.000554065185123519,7.877071306575331e-05,0.0044338565778197754
09,2020-08-17,cnig_ccaa,1152,101356,6911,13392,987.2857142857143,956.5714285714286,2065,2020-03-20,7169871.661731881,0.0018678158594494514,0.0009638945194634976,0.00016067233199565172,0.014136375765409095
02,2020-08-17,cnig_ccaa,356,23108,2673,6124,381.85714285714283,437.42857142857144,836,2020-08-01,1305278.993428582,0.004691717273342507,0.002047838058727061,0.0002727386266018832,0.017703494897517744
12,2020-08-17,cnig_ccaa,259,12008,1103,1850,157.57142857142858,132.14285714285714,465,2020-03-20,2877443.8590669422,0.000642931744496274,0.0003833263319888596,9.001044422947836e-05,0.00417314831778987
19,2020-08-17,cnig_ccaa,10,244,51,87,7.285714285714286,6.214285714285714,14,2020-08-10,75109.68193025436,0.0011583060634018766,0.0006790070026838588,0.0001331386279772272,0.003248582522644344
15,2020-08-17,cnig_ccaa,91,8664,686,1362,98.0,97.28571428571429,231,2020-03-20,610021.6335707767,0.0022327077025572017,0.0011245502819047287,0.00014917503739552524,0.014202774988954182
07,2020-08-17,cnig_ccaa,348,26042,2212,3777,316.0,269.7857142857143,847,2020-03-20,2687625.3441914646,0.0014053298046779131,0.0008230313815058364,0.0001294823330759634,0.009689594591851262
11,2020-08-17,cnig_ccaa,54,4352,342,524,48.857142857142854,37.42857142857143,210,2020-03-23,1197111.997185956,0.000437720114101073,0.00028568755538657816,4.510856137682813e-05,0.003635415909480667
18,2020-08-17,cnig_ccaa,15,220,43,50,6.142857142857143,3.5714285714285716,15,2020-08-17,71694.19269019223,0.000697406555870738,0.0005997696380488347,0.0002092219667612214,0.003068588845831247
14,2020-08-17,cnig_ccaa,222,4859,1173,1811,167.57142857142858,129.35714285714286,222,2020-08-17,1475300.5101561379,0.0012275465151220842,0.0007950922486130341,0.00015047781687305505,0.003293566271108894
01,2020-08-17,cnig_ccaa,747,24173,4440,7098,634.2857142857143,507.0,762,2020-03-20,8793869.43997471,0.0008071532160500683,0.0005048971934717249,8.494554133409424e-05,0.002748846814818019
04,2020-08-17,cnig_ccaa,390,6828,2153,3563,307.57142857142856,254.5,390,2020-08-17,1243984.045151463,0.002864184644398861,0.0017307295928685794,0.0003135088440402907,0.005488816377197705
05,2020-08-17,cnig_ccaa,242,4653,1283,1851,183.28571428571428,132.21428571428572,242,2020-08-17,2090952.8016673366,0.00088524236344503,0.0006135958683414227,0.00011573671094202985,0.0022253013058399374
13,2020-08-17,cnig_ccaa,1592,106312,11698,20236,1671.142857142857,1445.4285714285713,3215,2020-03-20,5129804.078798079,0.003944790032749423,0.002280398982165584,0.00031034323641713194,0.020724378234910888
16,2020-08-17,cnig_ccaa,705,26058,3795,6699,542.1428571428571,478.5,705,2020-08-17,1841749.1032164933,0.0036373032506439875,0.0020605412503648204,0.00038278829552231843,0.01414850695705046
08,2020-08-17,cnig_ccaa,275,23280,1613,2548,230.42857142857142,182.0,848,2020-03-20,2251075.7437804015,0.0011319032720422597,0.0007165463021209438,0.00012216381468273997,0.010341722202960677
17,2020-08-17,cnig_ccaa,75,4776,422,581,60.285714285714285,41.5,190,2020-03-20,339666.14570549276,0.001710503114148313,0.0012423964099321655,0.0002208050491585602,0.014060865530417114
03,2020-08-17,cnig_ccaa,22,2954,167,375,23.857142857142858,26.785714285714285,105,2020-03-16,1106478.3587804402,0.0003389130903683691,0.000150929296244047,1.9882901301610985e-05,0.002669731383861766
10,2020-08-16,cnig_ccaa,369,21086,3092,5402,441.7142857142857,385.85714285714283,592,2020-03-16,5321302.527506368,0.001015164984902944,0.0005810607429322293,6.934392436675052e-05,0.003962563656361251
06,2020-08-16,cnig_ccaa,61,3262,397,674,56.714285714285715,48.142857142857146,178,2020-03-19,779525.1461603912,0.0008646289389378097,0.0005092844046859206,7.825276747063263e-05,0.00418459881129842
09,2020-08-16,cnig_ccaa,719,100204,6851,13176,978.7142857142857,941.1428571428571,2065,2020-03-20,7139148.282911955,0.0018455983091901404,0.0009596382829585347,0.00010071229389099203,0.014035847979211357
02,2020-08-16,cnig_ccaa,298,22752,2896,6232,413.7142857142857,445.14285714285717,836,2020-08-01,1298196.3864195978,0.004800506352654195,0.002230787290963824,0.00022954924471934376,0.01752585374447822
12,2020-08-16,cnig_ccaa,149,11749,1013,1668,144.71428571428572,119.14285714285714,465,2020-03-20,2898111.6088886866,0.0005755471924835956,0.00034953795322894627,5.141278877701184e-05,0.004054019163363168
19,2020-08-16,cnig_ccaa,4,234,55,81,7.857142857142857,5.785714285714286,14,2020-08-10,74140.32679635736,0.0010925228347385659,0.0007418364927237176,5.3951744925361276e-05,0.0031561770781336346
