id,date,layer,new_cases,total_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date
02,2020-09-05,cnig_provincias,53,5195,508,930,72.57142857142857,66.42857142857143,180,2020-03-15
19,2020-09-05,cnig_provincias,81,3765,579,1017,82.71428571428571,72.64285714285714,96,2020-08-31
38,2020-09-05,cnig_provincias,44,2849,320,653,45.714285714285715,46.642857142857146,88,2020-03-20
33,2020-09-05,cnig_provincias,54,3776,380,664,54.285714285714285,47.42857142857143,105,2020-03-16
35,2020-09-05,cnig_provincias,182,6549,1484,3059,212.0,218.5,251,2020-08-27
13,2020-09-05,cnig_provincias,141,9240,1002,1707,143.14285714285714,121.92857142857143,330,2020-03-20
03,2020-09-05,cnig_provincias,175,10195,1341,2593,191.57142857142858,185.21428571428572,234,2020-09-04
37,2020-09-05,cnig_provincias,74,5325,531,1126,75.85714285714286,80.42857142857143,160,2020-03-21
39,2020-09-05,cnig_provincias,34,5043,739,1343,105.57142857142857,95.92857142857143,178,2020-03-19
41,2020-09-05,cnig_provincias,189,6471,1225,2167,175.0,154.78571428571428,236,2020-09-04
40,2020-09-05,cnig_provincias,40,3354,233,369,33.285714285714285,26.357142857142858,139,2020-03-20
06,2020-09-05,cnig_provincias,67,2904,631,1057,90.14285714285714,75.5,122,2020-09-03
30,2020-09-04,cnig_provincias,372,10497,2621,4729,374.42857142857144,337.7857142857143,435,2020-09-02
32,2020-09-04,cnig_provincias,25,2429,190,378,27.142857142857142,27.0,117,2020-04-02
46,2020-09-04,cnig_provincias,323,18735,2109,4674,301.2857142857143,333.85714285714283,430,2020-08-28
27,2020-09-04,cnig_provincias,109,2305,351,809,50.142857142857146,57.785714285714285,109,2020-09-04
42,2020-09-04,cnig_provincias,20,2080,90,156,12.857142857142858,11.142857142857142,83,2020-03-21
05,2020-09-04,cnig_provincias,48,2531,189,362,27.0,25.857142857142858,89,2020-03-19
23,2020-09-04,cnig_provincias,72,2845,416,764,59.42857142857143,54.57142857142857,103,2020-03-20
52,2020-09-04,cnig_provincias,22,520,151,238,21.571428571428573,17.0,35,2020-09-01
08,2020-09-04,cnig_provincias,1153,100009,6552,13543,936.0,967.3571428571429,1636,2020-03-20
07,2020-09-04,cnig_provincias,146,11094,1346,3043,192.28571428571428,217.35714285714286,389,2020-08-17
36,2020-09-04,cnig_provincias,38,3842,389,689,55.57142857142857,49.214285714285715,168,2020-03-28
47,2020-09-04,cnig_provincias,130,8088,910,1925,130.0,137.5,239,2020-08-27
25,2020-09-04,cnig_provincias,65,13383,418,1054,59.714285714285715,75.28571428571429,343,2020-07-18
12,2020-09-04,cnig_provincias,67,3392,404,866,57.714285714285715,61.857142857142854,76,2020-08-22
22,2020-09-04,cnig_provincias,37,4018,244,526,34.857142857142854,37.57142857142857,120,2020-08-04
48,2020-09-04,cnig_provincias,241,21591,2307,4860,329.57142857142856,347.14285714285717,526,2020-08-25
50,2020-09-04,cnig_provincias,235,21898,1509,2935,215.57142857142858,209.64285714285714,745,2020-08-01
09,2020-09-04,cnig_provincias,80,4818,444,775,63.42857142857143,55.357142857142854,132,2020-08-09
17,2020-09-04,cnig_provincias,178,8758,800,1430,114.28571428571429,102.14285714285714,178,2020-09-04
11,2020-09-04,cnig_provincias,216,4312,970,1740,138.57142857142858,124.28571428571429,216,2020-09-04
28,2020-09-04,cnig_provincias,4597,158862,22278,41157,3182.5714285714284,2939.785714285714,4597,2020-09-04
34,2020-09-04,cnig_provincias,46,1709,201,343,28.714285714285715,24.5,50,2020-03-20
44,2020-09-04,cnig_provincias,37,1887,197,280,28.142857142857142,20.0,75,2020-07-28
21,2020-09-04,cnig_provincias,24,813,100,195,14.285714285714286,13.928571428571429,26,2020-03-20
26,2020-09-04,cnig_provincias,95,6351,624,1254,89.14285714285714,89.57142857142857,190,2020-03-20
01,2020-09-04,cnig_provincias,46,7250,633,1369,90.42857142857143,97.78571428571429,181,2020-03-18
20,2020-09-04,cnig_provincias,161,8688,1402,2866,200.28571428571428,204.71428571428572,254,2020-08-24
16,2020-09-04,cnig_provincias,38,2976,200,321,28.571428571428573,22.928571428571427,103,2020-03-20
51,2020-09-04,cnig_provincias,9,355,62,119,8.857142857142858,8.5,15,2020-08-17
18,2020-09-04,cnig_provincias,206,5406,890,1463,127.14285714285714,104.5,206,2020-09-04
43,2020-09-04,cnig_provincias,117,6603,784,1623,112.0,115.92857142857143,156,2020-08-27
15,2020-09-04,cnig_provincias,92,7937,797,1737,113.85714285714286,124.07142857142857,186,2020-03-20
04,2020-09-04,cnig_provincias,128,5812,953,1883,136.14285714285714,134.5,200,2020-08-27
14,2020-09-04,cnig_provincias,110,3901,723,1401,103.28571428571429,100.07142857142857,123,2020-08-31
29,2020-09-04,cnig_provincias,293,11184,1926,3885,275.14285714285717,277.5,360,2020-08-28
49,2020-09-04,cnig_provincias,40,1348,242,399,34.57142857142857,28.5,82,2020-09-03
31,2020-09-04,cnig_provincias,214,11507,1277,2380,182.42857142857142,170.0,280,2020-08-26
45,2020-09-04,cnig_provincias,231,9630,1529,2748,218.42857142857142,196.28571428571428,296,2020-09-03
10,2020-09-04,cnig_provincias,21,3160,218,436,31.142857142857142,31.142857142857142,139,2020-03-23
24,2020-09-04,cnig_provincias,46,3937,367,675,52.42857142857143,48.214285714285715,133,2020-03-19
02,2020-09-04,cnig_provincias,84,5142,511,931,73.0,66.5,180,2020-03-15
19,2020-09-04,cnig_provincias,84,3684,565,981,80.71428571428571,70.07142857142857,96,2020-08-31
38,2020-09-04,cnig_provincias,55,2805,324,658,46.285714285714285,47.0,88,2020-03-20
33,2020-09-04,cnig_provincias,37,3722,357,645,51.0,46.07142857142857,105,2020-03-16
35,2020-09-04,cnig_provincias,214,6367,1524,3086,217.71428571428572,220.42857142857142,251,2020-08-27
13,2020-09-04,cnig_provincias,202,9099,935,1631,133.57142857142858,116.5,330,2020-03-20
03,2020-09-04,cnig_provincias,234,10020,1340,2588,191.42857142857142,184.85714285714286,234,2020-09-04
37,2020-09-04,cnig_provincias,95,5251,567,1093,81.0,78.07142857142857,160,2020-03-21
39,2020-09-04,cnig_provincias,87,5009,788,1396,112.57142857142857,99.71428571428571,178,2020-03-19
41,2020-09-04,cnig_provincias,236,6282,1153,2087,164.71428571428572,149.07142857142858,236,2020-09-04
40,2020-09-04,cnig_provincias,44,3314,210,342,30.0,24.428571428571427,139,2020-03-20
06,2020-09-04,cnig_provincias,117,2837,623,1026,89.0,73.28571428571429,122,2020-09-03
30,2020-09-03,cnig_provincias,377,10125,2607,4641,372.42857142857144,331.5,435,2020-09-02
32,2020-09-03,cnig_provincias,27,2404,192,369,27.428571428571427,26.357142857142858,117,2020-04-02
46,2020-09-03,cnig_provincias,257,18412,2216,4747,316.57142857142856,339.07142857142856,430,2020-08-28
27,2020-09-03,cnig_provincias,34,2196,282,727,40.285714285714285,51.92857142857143,91,2020-08-22
42,2020-09-03,cnig_provincias,12,2060,89,155,12.714285714285714,11.071428571428571,83,2020-03-21
05,2020-09-03,cnig_provincias,34,2483,183,360,26.142857142857142,25.714285714285715,89,2020-03-19
23,2020-09-03,cnig_provincias,72,2773,414,727,59.142857142857146,51.92857142857143,103,2020-03-20
52,2020-09-03,cnig_provincias,20,498,145,231,20.714285714285715,16.5,35,2020-09-01
08,2020-09-03,cnig_provincias,1041,98856,6490,13486,927.1428571428571,963.2857142857143,1636,2020-03-20
07,2020-09-03,cnig_provincias,183,10948,1462,3170,208.85714285714286,226.42857142857142,389,2020-08-17
36,2020-09-03,cnig_provincias,55,3804,386,688,55.142857142857146,49.142857142857146,168,2020-03-28
47,2020-09-03,cnig_provincias,126,7958,922,1900,131.71428571428572,135.71428571428572,239,2020-08-27
25,2020-09-03,cnig_provincias,65,13318,432,1133,61.714285714285715,80.92857142857143,343,2020-07-18
12,2020-09-03,cnig_provincias,71,3325,400,859,57.142857142857146,61.357142857142854,76,2020-08-22
22,2020-09-03,cnig_provincias,28,3981,248,533,35.42857142857143,38.07142857142857,120,2020-08-04
48,2020-09-03,cnig_provincias,298,21350,2294,4861,327.7142857142857,347.2142857142857,526,2020-08-25
50,2020-09-03,cnig_provincias,247,21663,1507,2916,215.28571428571428,208.28571428571428,745,2020-08-01
09,2020-09-03,cnig_provincias,81,4738,414,774,59.142857142857146,55.285714285714285,132,2020-08-09
17,2020-09-03,cnig_provincias,150,8580,760,1380,108.57142857142857,98.57142857142857,150,2020-09-03
11,2020-09-03,cnig_provincias,152,4096,889,1616,127.0,115.42857142857143,179,2020-09-01
28,2020-09-03,cnig_provincias,3805,154265,22036,40411,3148.0,2886.5,4355,2020-08-28
34,2020-09-03,cnig_provincias,32,1663,182,330,26.0,23.571428571428573,50,2020-03-20
44,2020-09-03,cnig_provincias,48,1850,170,259,24.285714285714285,18.5,75,2020-07-28
21,2020-09-03,cnig_provincias,7,789,87,181,12.428571428571429,12.928571428571429,26,2020-03-20
26,2020-09-03,cnig_provincias,113,6256,616,1228,88.0,87.71428571428571,190,2020-03-20
01,2020-09-03,cnig_provincias,57,7204,683,1386,97.57142857142857,99.0,181,2020-03-18
20,2020-09-03,cnig_provincias,174,8527,1434,2821,204.85714285714286,201.5,254,2020-08-24
16,2020-09-03,cnig_provincias,28,2938,174,305,24.857142857142858,21.785714285714285,103,2020-03-20
51,2020-09-03,cnig_provincias,5,346,57,117,8.142857142857142,8.357142857142858,15,2020-08-17
18,2020-09-03,cnig_provincias,143,5200,780,1342,111.42857142857143,95.85714285714286,159,2020-09-01
43,2020-09-03,cnig_provincias,99,6486,797,1614,113.85714285714286,115.28571428571429,156,2020-08-27
15,2020-09-03,cnig_provincias,94,7845,834,1758,119.14285714285714,125.57142857142857,186,2020-03-20
04,2020-09-03,cnig_provincias,129,5684,912,1933,130.28571428571428,138.07142857142858,200,2020-08-27
14,2020-09-03,cnig_provincias,77,3791,734,1369,104.85714285714286,97.78571428571429,123,2020-08-31
29,2020-09-03,cnig_provincias,252,10891,1993,3894,284.7142857142857,278.14285714285717,360,2020-08-28
49,2020-09-03,cnig_provincias,82,1308,226,371,32.285714285714285,26.5,82,2020-09-03
31,2020-09-03,cnig_provincias,204,11293,1220,2313,174.28571428571428,165.21428571428572,280,2020-08-26
45,2020-09-03,cnig_provincias,296,9399,1540,2673,220.0,190.92857142857142,296,2020-09-03
10,2020-09-03,cnig_provincias,41,3139,219,447,31.285714285714285,31.928571428571427,139,2020-03-23
24,2020-09-03,cnig_provincias,53,3891,365,646,52.142857142857146,46.142857142857146,133,2020-03-19
02,2020-09-03,cnig_provincias,64,5058,498,909,71.14285714285714,64.92857142857143,180,2020-03-15
19,2020-09-03,cnig_provincias,86,3600,547,962,78.14285714285714,68.71428571428571,96,2020-08-31
38,2020-09-03,cnig_provincias,33,2750,316,645,45.142857142857146,46.07142857142857,88,2020-03-20
33,2020-09-03,cnig_provincias,86,3685,365,638,52.142857142857146,45.57142857142857,105,2020-03-16
35,2020-09-03,cnig_provincias,209,6153,1541,3070,220.14285714285714,219.28571428571428,251,2020-08-27
13,2020-09-03,cnig_provincias,163,8897,834,1509,119.14285714285714,107.78571428571429,330,2020-03-20
03,2020-09-03,cnig_provincias,205,9786,1289,2559,184.14285714285714,182.78571428571428,220,2020-03-20
37,2020-09-03,cnig_provincias,117,5156,575,1043,82.14285714285714,74.5,160,2020-03-21
39,2020-09-03,cnig_provincias,75,4922,844,1389,120.57142857142857,99.21428571428571,178,2020-03-19
41,2020-09-03,cnig_provincias,187,6046,1061,1944,151.57142857142858,138.85714285714286,187,2020-09-03
40,2020-09-03,cnig_provincias,38,3270,198,318,28.285714285714285,22.714285714285715,139,2020-03-20
06,2020-09-03,cnig_provincias,122,2720,611,960,87.28571428571429,68.57142857142857,122,2020-09-03
30,2020-09-02,cnig_provincias,435,9748,2577,4499,368.14285714285717,321.35714285714283,435,2020-09-02
32,2020-09-02,cnig_provincias,28,2377,192,356,27.428571428571427,25.428571428571427,117,2020-04-02
46,2020-09-02,cnig_provincias,322,18155,2310,4873,330.0,348.07142857142856,430,2020-08-28
27,2020-09-02,cnig_provincias,49,2162,306,732,43.714285714285715,52.285714285714285,91,2020-08-22
42,2020-09-02,cnig_provincias,13,2048,83,163,11.857142857142858,11.642857142857142,83,2020-03-21
05,2020-09-02,cnig_provincias,27,2449,164,376,23.428571428571427,26.857142857142858,89,2020-03-19
23,2020-09-02,cnig_provincias,64,2701,398,704,56.857142857142854,50.285714285714285,103,2020-03-20
52,2020-09-02,cnig_provincias,28,478,131,220,18.714285714285715,15.714285714285714,35,2020-09-01
08,2020-09-02,cnig_provincias,1025,97815,6594,13594,942.0,971.0,1636,2020-03-20
07,2020-09-02,cnig_provincias,179,10765,1507,3298,215.28571428571428,235.57142857142858,389,2020-08-17
36,2020-09-02,cnig_provincias,56,3749,381,657,54.42857142857143,46.92857142857143,168,2020-03-28
47,2020-09-02,cnig_provincias,156,7832,1035,1900,147.85714285714286,135.71428571428572,239,2020-08-27
25,2020-09-02,cnig_provincias,69,13253,437,1177,62.42857142857143,84.07142857142857,343,2020-07-18
12,2020-09-02,cnig_provincias,65,3254,392,842,56.0,60.142857142857146,76,2020-08-22
22,2020-09-02,cnig_provincias,47,3953,254,566,36.285714285714285,40.42857142857143,120,2020-08-04
48,2020-09-02,cnig_provincias,342,21052,2274,4837,324.85714285714283,345.5,526,2020-08-25
50,2020-09-02,cnig_provincias,206,21416,1429,2930,204.14285714285714,209.28571428571428,745,2020-08-01
09,2020-09-02,cnig_provincias,60,4657,384,756,54.857142857142854,54.0,132,2020-08-09
17,2020-09-02,cnig_provincias,117,8430,704,1326,100.57142857142857,94.71428571428571,138,2020-08-28
11,2020-09-02,cnig_provincias,153,3944,894,1557,127.71428571428571,111.21428571428571,179,2020-09-01
28,2020-09-02,cnig_provincias,3896,150460,21390,39237,3055.714285714286,2802.6428571428573,4355,2020-08-28
34,2020-09-02,cnig_provincias,27,1631,180,325,25.714285714285715,23.214285714285715,50,2020-03-20
44,2020-09-02,cnig_provincias,17,1802,137,226,19.571428571428573,16.142857142857142,75,2020-07-28
21,2020-09-02,cnig_provincias,11,782,103,192,14.714285714285714,13.714285714285714,26,2020-03-20
26,2020-09-02,cnig_provincias,89,6143,582,1194,83.14285714285714,85.28571428571429,190,2020-03-20
01,2020-09-02,cnig_provincias,110,7147,692,1386,98.85714285714286,99.0,181,2020-03-18
20,2020-09-02,cnig_provincias,199,8353,1423,2798,203.28571428571428,199.85714285714286,254,2020-08-24
16,2020-09-02,cnig_provincias,24,2910,167,292,23.857142857142858,20.857142857142858,103,2020-03-20
51,2020-09-02,cnig_provincias,8,341,58,116,8.285714285714286,8.285714285714286,15,2020-08-17
18,2020-09-02,cnig_provincias,135,5057,738,1288,105.42857142857143,92.0,159,2020-09-01
43,2020-09-02,cnig_provincias,119,6387,854,1636,122.0,116.85714285714286,156,2020-08-27
15,2020-09-02,cnig_provincias,127,7751,879,1808,125.57142857142857,129.14285714285714,186,2020-03-20
04,2020-09-02,cnig_provincias,152,5555,983,1924,140.42857142857142,137.42857142857142,200,2020-08-27
14,2020-09-02,cnig_provincias,102,3714,738,1360,105.42857142857143,97.14285714285714,123,2020-08-31
29,2020-09-02,cnig_provincias,253,10639,1987,3908,283.85714285714283,279.14285714285717,360,2020-08-28
49,2020-09-02,cnig_provincias,38,1226,165,308,23.571428571428573,22.0,39,2020-04-06
31,2020-09-02,cnig_provincias,176,11089,1165,2211,166.42857142857142,157.92857142857142,280,2020-08-26
45,2020-09-02,cnig_provincias,249,9103,1445,2545,206.42857142857142,181.78571428571428,250,2020-09-01
10,2020-09-02,cnig_provincias,49,3098,194,442,27.714285714285715,31.571428571428573,139,2020-03-23
24,2020-09-02,cnig_provincias,56,3838,373,643,53.285714285714285,45.92857142857143,133,2020-03-19
02,2020-09-02,cnig_provincias,86,4994,503,899,71.85714285714286,64.21428571428571,180,2020-03-15
19,2020-09-02,cnig_provincias,88,3514,542,926,77.42857142857143,66.14285714285714,96,2020-08-31
38,2020-09-02,cnig_provincias,55,2717,331,642,47.285714285714285,45.857142857142854,88,2020-03-20
33,2020-09-02,cnig_provincias,55,3599,316,585,45.142857142857146,41.785714285714285,105,2020-03-16
35,2020-09-02,cnig_provincias,202,5944,1583,3052,226.14285714285714,218.0,251,2020-08-27
13,2020-09-02,cnig_provincias,212,8734,800,1402,114.28571428571429,100.14285714285714,330,2020-03-20
03,2020-09-02,cnig_provincias,215,9581,1239,2518,177.0,179.85714285714286,220,2020-03-20
37,2020-09-02,cnig_provincias,69,5039,553,1016,79.0,72.57142857142857,160,2020-03-21
39,2020-09-02,cnig_provincias,112,4847,841,1383,120.14285714285714,98.78571428571429,178,2020-03-19
41,2020-09-02,cnig_provincias,155,5859,1024,1862,146.28571428571428,133.0,178,2020-09-01
40,2020-09-02,cnig_provincias,40,3232,174,304,24.857142857142858,21.714285714285715,139,2020-03-20
06,2020-09-02,cnig_provincias,82,2598,544,881,77.71428571428571,62.92857142857143,105,2020-08-28
30,2020-09-01,cnig_provincias,431,9313,2454,4269,350.57142857142856,304.92857142857144,431,2020-09-01
32,2020-09-01,cnig_provincias,29,2349,187,339,26.714285714285715,24.214285714285715,117,2020-04-02
46,2020-09-01,cnig_provincias,319,17833,2411,4902,344.42857142857144,350.14285714285717,430,2020-08-28
27,2020-09-01,cnig_provincias,47,2113,324,715,46.285714285714285,51.07142857142857,91,2020-08-22
42,2020-09-01,cnig_provincias,11,2035,82,163,11.714285714285714,11.642857142857142,83,2020-03-21
05,2020-09-01,cnig_provincias,25,2422,169,391,24.142857142857142,27.928571428571427,89,2020-03-19
23,2020-09-01,cnig_provincias,67,2637,390,673,55.714285714285715,48.07142857142857,103,2020-03-20
52,2020-09-01,cnig_provincias,35,450,113,199,16.142857142857142,14.214285714285714,35,2020-09-01
08,2020-09-01,cnig_provincias,1170,96790,6761,13546,965.8571428571429,967.5714285714286,1636,2020-03-20
07,2020-09-01,cnig_provincias,219,10586,1582,3430,226.0,245.0,389,2020-08-17
36,2020-09-01,cnig_provincias,79,3693,364,645,52.0,46.07142857142857,168,2020-03-28
47,2020-09-01,cnig_provincias,159,7676,1002,1870,143.14285714285714,133.57142857142858,239,2020-08-27
25,2020-09-01,cnig_provincias,62,13184,489,1197,69.85714285714286,85.5,343,2020-07-18
12,2020-09-01,cnig_provincias,56,3189,399,835,57.0,59.642857142857146,76,2020-08-22
22,2020-09-01,cnig_provincias,30,3906,244,567,34.857142857142854,40.5,120,2020-08-04
48,2020-09-01,cnig_provincias,432,20710,2329,4892,332.7142857142857,349.42857142857144,526,2020-08-25
50,2020-09-01,cnig_provincias,242,21210,1432,2993,204.57142857142858,213.78571428571428,745,2020-08-01
09,2020-09-01,cnig_provincias,88,4597,369,751,52.714285714285715,53.642857142857146,132,2020-08-09
17,2020-09-01,cnig_provincias,134,8313,700,1285,100.0,91.78571428571429,138,2020-08-28
11,2020-09-01,cnig_provincias,179,3791,853,1484,121.85714285714286,106.0,179,2020-09-01
28,2020-09-01,cnig_provincias,4297,146564,20557,38239,2936.714285714286,2731.3571428571427,4355,2020-08-28
34,2020-09-01,cnig_provincias,46,1604,166,310,23.714285714285715,22.142857142857142,50,2020-03-20
44,2020-09-01,cnig_provincias,18,1785,130,228,18.571428571428573,16.285714285714285,75,2020-07-28
21,2020-09-01,cnig_provincias,21,771,98,190,14.0,13.571428571428571,26,2020-03-20
26,2020-09-01,cnig_provincias,94,6054,614,1192,87.71428571428571,85.14285714285714,190,2020-03-20
01,2020-09-01,cnig_provincias,118,7037,719,1425,102.71428571428571,101.78571428571429,181,2020-03-18
20,2020-09-01,cnig_provincias,250,8154,1426,2746,203.71428571428572,196.14285714285714,254,2020-08-24
16,2020-09-01,cnig_provincias,36,2886,164,285,23.428571428571427,20.357142857142858,103,2020-03-20
